Sail Date.,QTY.(KGS)
2022-02-20,35086
2022-02-20,19200
2022-02-20,24000
2022-02-20,96000
2022-02-20,8888
2022-02-20,36000
2022-02-20,60736
2022-02-20,10160
2022-02-20,18829
2022-02-20,10179
2022-02-20,28000
2022-02-21,15000
2022-02-21,71620
2022-02-21,10362
2022-02-21,17000
2022-02-21,9000
2022-02-21,22000
2022-02-21,19200
2022-02-21,21000
2022-02-21,20000
2022-02-21,19000
2022-02-22,71000
2022-02-22,170000
2022-02-22,25000
2022-02-22,50000
2022-02-22,14000
2022-02-22,28500
2022-02-22,24656
2022-02-22,48000
2022-02-22,58700
2022-02-22,2800
2022-02-22,57200
2022-02-22,26950
2022-02-22,154110
2022-02-22,27100
2022-02-22,29000
2022-02-22,84000
2022-02-22,500
2022-02-22,26000
2022-02-22,179900
2022-02-22,28000
2022-02-22,28600
2022-02-22,24000
2022-02-22,15000
2022-02-22,45080
2022-02-22,7840
2022-02-22,71600
2022-02-22,5500
2022-02-22,20480
2022-02-22,6240
2022-02-22,38706
2022-02-22,44419
2022-02-22,30000
2022-02-22,19734
2022-02-22,18750
2022-02-22,20926
2022-02-22,41050
2022-02-22,45000
2022-02-22,16000
2022-02-22,22500
2022-02-22,22075
2022-02-22,19607
2022-02-23,13758
2022-02-23,11685
2022-02-23,59821
2022-02-23,21323
2022-02-23,21185
2022-02-23,25235
2022-02-23,36194
2022-02-23,19894
2022-02-23,22985
2022-02-23,43482
2022-02-23,14165
2022-02-23,14045
2022-02-23,18520
2022-02-23,25450
2022-02-23,14134
2022-02-23,14948
2022-02-23,27807
2022-02-23,22202
2022-02-23,15625
2022-02-23,52472
2022-02-23,240
2022-02-23,14226
2022-02-23,24784
2022-02-23,44200
2022-02-23,36057
2022-02-23,12144
2022-02-23,11420
2022-02-23,6502
2022-02-23,19293
2022-02-23,1559
2022-02-23,18524
2022-02-23,36848
2022-02-23,38400
2022-02-23,8100
2022-02-23,27660
2022-02-23,37170
2022-02-23,16900
2022-02-23,9576
2022-02-24,13460
2022-02-24,41737
2022-02-24,25560
2022-02-24,19900
2022-02-24,104000
2022-02-24,20368
2022-02-24,15500
2022-02-24,24990
2022-02-24,15000
2022-02-24,27500
2022-02-24,893
2022-02-24,47395
2022-02-24,26000
2022-02-24,104400
2022-02-24,22000
2022-02-24,15876
2022-02-24,63637
2022-02-24,19495
2022-02-24,12980
2022-02-24,23000
2022-02-24,14156
2022-02-24,20257
2022-02-24,18000
2022-02-24,26487
2022-02-24,22380
2022-02-24,44000
2022-02-24,19000
2022-02-24,34168
2022-02-24,75000
2022-02-24,26173
2022-02-24,30400
2022-02-24,24508
2022-02-24,9000
2022-02-24,40000
2022-02-25,21608
2022-02-25,27140
2022-02-25,27500
2022-02-25,15190
2022-02-25,49080
2022-02-25,202738
2022-02-25,38400
2022-02-25,38624
2022-02-25,133540
2022-02-25,6360
2022-02-25,50000
2022-02-25,8000
2022-02-25,9000
2022-02-25,48000
2022-02-25,15720
2022-02-25,24000
2022-02-25,20064
2022-02-25,22280
2022-02-25,12750
2022-02-25,8359
2022-02-25,11901
2022-02-25,31906
2022-02-25,19210
2022-02-25,25282
2022-02-25,16272
2022-02-25,17976
2022-02-25,134400
2022-02-25,97120
2022-02-25,40800
2022-02-25,17993
2022-02-25,76800
2022-02-25,19364
2022-02-25,17280
2022-02-25,1680
2022-02-25,24260
2022-02-25,15140
2022-02-25,15659
2022-02-25,14534
2022-02-25,20750
2022-02-25,20000
2022-02-25,16450
2022-02-25,25328
2022-02-25,17155
2022-02-25,15876
2022-02-25,16380
2022-02-25,16199
2022-02-25,25435
2022-02-25,57600
2022-02-25,13776
2022-02-25,78000
2022-02-25,25200
2022-02-25,25794
2022-02-25,6253
2022-02-25,19796
2022-02-25,30879
2022-02-25,17503
