Sail Date.,QTY.(KGS)
2018-02-12,25200
2018-02-12,196000
2018-02-13,16020
2018-02-13,12557
2018-02-13,72280
2018-02-13,16000
2018-02-13,56600
2018-02-13,5060
2018-02-13,12000
2018-02-13,26000
2018-02-13,5145
2018-02-13,13156
2018-02-13,41000
2018-02-13,10110
2018-02-13,19200
2018-02-13,18480
2018-02-13,15200
2018-02-13,63294
2018-02-13,16900
2018-02-13,30876
2018-02-13,25590
2018-02-13,26660
2018-02-13,63000
2018-02-13,65552
2018-02-13,15876
2018-02-13,12500
2018-02-13,27090
2018-02-13,81400
2018-02-13,31752
2018-02-13,18400
2018-02-13,31340
2018-02-13,17000
2018-02-13,17175
2018-02-13,10320
2018-02-13,51666
2018-02-13,24000
2018-02-13,19000
2018-02-13,28000
2018-02-13,15125
2018-02-13,15000
2018-02-13,1567
2018-02-13,49600
2018-02-13,9240
2018-02-13,25000
2018-02-13,48000
2018-02-13,27908
2018-02-13,147000
2018-02-13,18835
2018-02-13,8527
2018-02-13,28340
2018-02-13,14000
2018-02-13,28275
2018-02-13,20411
2018-02-13,31768
2018-02-13,10400
2018-02-13,1080
2018-02-13,23814
2018-02-13,36000
2018-02-13,29835
2018-02-13,17027
2018-02-13,34298
2018-02-13,20000
2018-02-13,66300
2018-02-13,32886
2018-02-13,20100
2018-02-13,7200
2018-02-13,38400
2018-02-13,11000
2018-02-13,57626
2018-02-13,28229
2018-02-16,13562
2018-02-16,40000
2018-02-16,31399
2018-02-16,29970
2018-02-16,18000
2018-02-16,57600
2018-02-16,60303
2018-02-16,36000
2018-02-16,6090
2018-02-16,15876
2018-02-16,8000
2018-02-16,19500
2018-02-16,28268
2018-02-16,76800
2018-02-16,19263
2018-02-16,38400
2018-02-16,24000
2018-02-16,3594
2018-02-16,25000
2018-02-16,22061
2018-02-16,60979
2018-02-16,22500
2018-02-16,41400
2018-02-16,34000
2018-02-16,6674
2018-02-16,31752
2018-02-16,50156
2018-02-16,26460
2018-02-16,19200
2018-02-16,12000
2018-02-16,47628
2018-02-17,28000
2018-02-17,10410
2018-02-17,11000
2018-02-17,2940
2018-02-17,22110
2018-02-17,55617
2018-02-17,120000
2018-02-17,3315
2018-02-17,134400
2018-02-17,18216
2018-02-17,79680
2018-02-17,19550
2018-02-17,25520
2018-02-17,61818
2018-02-17,26956
2018-02-17,15000
2018-02-17,25200
2018-02-17,81000
2018-02-18,24000
2018-02-18,15000
2018-02-18,57600
2018-02-18,28500
2018-02-18,48000
2018-02-18,25500
2018-02-18,8000
2018-02-18,15876
2018-02-19,8000
2018-02-19,28000
2018-02-19,28600
2018-02-19,20131
2018-02-19,25000
2018-02-19,47628
2018-02-19,8520
2018-02-19,15200
2018-02-19,22000
2018-02-19,38400
2018-02-19,15498
2018-02-19,15876
2018-02-19,24000
2018-02-19,28275
2018-02-19,7500
2018-02-19,48000
2018-02-19,15000
2018-02-19,72000
2018-02-19,14000
2018-02-19,27500
2018-02-19,10381
2018-02-19,28150
2018-02-19,18000
2018-02-19,26680
2018-02-19,6582
2018-02-19,44000
2018-02-19,300
2018-02-19,47700
2018-02-19,57500
2018-02-19,30000
2018-02-19,8184
2018-02-19,147000
2018-02-19,1350
2018-02-19,13200
2018-02-19,13500
2018-02-19,26000
2018-02-19,28500
2018-02-19,18784
2018-02-19,59424
2018-02-19,16266
2018-02-19,75730
2018-02-19,1784
2018-02-19,13616
2018-02-19,25770
2018-02-19,41987
2018-02-19,36510
2018-02-19,26500
2018-02-22,16329
2018-02-22,24000
2018-02-22,15876
2018-02-22,25000
2018-02-22,20000
2018-02-23,160
2018-02-23,11350
2018-02-23,5150
2018-02-23,7000
2018-02-23,25000
2018-02-23,11520
2018-02-23,147000
2018-02-23,19000
2018-02-23,57600
2018-02-23,15876
2018-02-23,13575
2018-02-23,13500
2018-02-23,1200
2018-02-23,54766
2018-02-23,49000
2018-02-23,24105
2018-02-23,16920
2018-02-23,16520
2018-02-23,135200
2018-02-23,14500
2018-02-23,39312
2018-02-23,58329
2018-02-23,30000
2018-02-23,6800
2018-02-23,31788
2018-02-23,55325
2018-02-23,18144
2018-02-23,20700
2018-02-23,10000
2018-02-23,21600
2018-02-23,38400
2018-02-23,82800
2018-02-24,23052
2018-02-24,15000
2018-02-24,16500
2018-02-24,36914
2018-02-24,14544
2018-02-24,41681
2018-02-24,51320
2018-02-24,24000
2018-02-24,27300
2018-02-24,28750
2018-02-24,37200
2018-02-24,115200
2018-02-24,49000
2018-02-24,27500
2018-02-24,28560
2018-02-24,50030
2018-02-24,29760
2018-02-24,7647
2018-02-24,28000
2018-02-24,12000
2018-02-24,42320
2018-02-24,25000
2018-02-24,37600
2018-02-24,18400
2018-02-24,18800
2018-02-24,27825
2018-02-24,21500
2018-02-24,111600
2018-02-24,70495
2018-02-24,15876
2018-02-24,63575
2018-02-24,16329
2018-02-24,13500
2018-02-24,12075
2018-02-24,13600
2018-02-24,17190
2018-02-24,22680
2018-02-24,72000
2018-02-24,26392
2018-02-24,17350
2018-02-24,26000
2018-02-24,35302
2018-02-24,31752
2018-02-24,55560
2018-02-24,13070
2018-02-24,18000
2018-02-24,27000
2018-02-24,16384
2018-02-24,18143
2018-02-24,10108
2018-02-24,18797
2018-02-24,8800
2018-02-24,8010
2018-02-24,16000
2018-02-24,24600
2018-02-24,34300
2018-02-24,41212
2018-02-24,13646
2018-02-24,73000
2018-02-24,40000
2018-02-24,41904
